ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer,Scored Labels,Scored Probabilities,ID (2),Latitude,Longitude,City,Zip Code,Country
22793,Single,Male,70000,3,Partial College,Professional,Yes,1,10+ Miles,North America,53,No,No,0.0332718826830387,22793,,,"","",""
22683,Single,Male,30000,3,Partial College,Clerical,Yes,0,0-1 Miles,Europe,43,No,No,0.16027557849884,22683,-64.59559,-153.75311,Cottbus,87304,Germany
16736,Single,Female,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,29,No,No,0.00021327706053853,16736,,,"","",""
25549,Single,Female,10000,0,Partial College,Manual,No,1,0-1 Miles,Europe,65,No,Yes,0.655820488929749,25549,-24.64197,-77.46649,Coupar Angus,H7M 7OD,United Kingdom
12148,Single,Female,100000,2,Partial College,Professional,Yes,0,2-5 Miles,North America,41,No,No,0.379776388406754,12148,,,"","",""
14682,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,38,No,No,0.0186165105551481,14682,,,"","",""
11985,Married,Female,80000,1,Bachelors,Management,No,1,0-1 Miles,North America,48,No,No,0.0886967182159424,11985,,,"","",""
17771,Married,Female,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,No,No,0.00177229417022318,17771,68.32017,77.78986,H�rouville-Saint-Clair,52013,France
17449,Married,Male,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,No,No,0.0795963928103447,17449,,,"","",""
17007,Single,Male,70000,0,Bachelors,Professional,No,1,2-5 Miles,North America,38,Yes,No,0.311964094638824,17007,,,"","",""
17500,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,No,Yes,0.941073715686798,17500,,,"","",""
11790,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,No,No,0.00107766967266798,11790,,,"","",""
28591,Single,Female,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,51,No,No,0.000106988016341347,28591,,,"","",""
23549,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,No,No,0.000200010734261014,23549,,,"","",""
22914,Single,Female,70000,5,Bachelors,Professional,Yes,3,10+ Miles,Pacific,39,No,No,0.00490111205726862,22914,,,"","",""
12063,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No,No,0.00236937846057117,12063,,,"","",""
23269,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,Yes,Yes,0.505567133426666,23269,,,"","",""
13253,Married,Female,130000,4,Partial College,Professional,Yes,2,0-1 Miles,Europe,48,Yes,Yes,0.949975967407227,13253,-72.76701,36.79681,Newport,VH9 3ZZ,United Kingdom
19078,Single,Female,80000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,No,No,0.000210483005503193,19078,-51.76698,-97.27348,Buckingham,X9N 6EV,United Kingdom
14570,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,No,No,0.00961001869291067,14570,,,"","",""
17905,Married,Male,10000,0,Partial College,Manual,Yes,1,2-5 Miles,Pacific,26,No,No,0.00101600412745029,17905,,,"","",""
17089,Married,Female,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,No,6.19744605501182E-05,17089,-52.06104,-137.94996,Morpeth,HV9 9YS,United Kingdom
12233,Married,Male,10000,0,Partial College,Manual,Yes,1,1-2 Miles,Europe,51,No,No,0.0012026937911287,12233,-20.07071,-169.13343,Ludwigsburg,76805,Germany
23712,Single,Female,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,No,No,0.00172699638642371,23712,,,"","",""
27436,Single,Female,60000,1,High School,Professional,Yes,2,10+ Miles,North America,55,No,No,0.00155890674795955,27436,,,"","",""
25673,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,30,No,No,0.00129923573695123,25673,-81.93645,145.14599,Le Petit-Quevilly,19247,France
15305,Single,Female,70000,0,Bachelors,Management,Yes,3,2-5 Miles,North America,61,No,Yes,0.997530519962311,15305,,,"","",""
15052,Married,Female,20000,1,Partial College,Manual,Yes,0,2-5 Miles,Europe,46,No,No,0.0485426411032677,15052,33.52794,-140.72809,P�rigueux,78348,France
14399,Single,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,No,No,0.00114509940613061,14399,,,"","",""
26129,Married,Female,60000,4,Bachelors,Professional,Yes,2,0-1 Miles,Pacific,42,No,No,7.69244434195571E-05,26129,,,"","",""
17435,Single,Male,170000,0,Graduate Degree,Management,No,4,0-1 Miles,North America,45,No,No,0.00367885059677064,17435,,,"","",""
14999,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,No,0.00283013889566064,14999,67.23803,5.40591,Greenlaw,YI6Y 8WA,United Kingdom
15140,Single,Female,80000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,No,No,0.00858926307410002,15140,,,"","",""
11699,Single,Male,60000,2,Bachelors,Skilled Manual,No,2,0-1 Miles,North America,43,No,No,0.000941316480748355,11699,,,"","",""
19162,Married,Male,70000,2,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,Yes,No,0.0536554418504238,19162,,,"","",""
20016,Single,Female,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,41,No,No,0.0765427350997925,20016,,,"","",""
12453,Single,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,No,No,0.00943630561232567,12453,,,"","",""
17137,Single,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,59,No,No,0.00278383470140398,17137,,,"","",""
27179,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,35,Yes,No,0.0476681776344776,27179,-33.92372,158.79039,Saint-Di�-des-Vosges,38595,France
27030,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,No,No,0.0137725956737995,27030,,,"","",""
23696,Single,Female,30000,0,Partial High School,Skilled Manual,Yes,3,10+ Miles,North America,61,No,Yes,0.578172326087952,23696,,,"","",""
27750,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,No,No,0.000127950450405478,27750,,,"","",""
15074,Married,Female,10000,0,Bachelors,Clerical,No,2,0-1 Miles,Europe,86,No,No,9.03836507859523E-07,15074,-48.63405,-104.26865,Brodick,KL4 7KI,United Kingdom
22584,Single,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,45,No,No,0.0270761251449585,22584,66.71067,135.26724,G?ppingen,68879,Germany
24074,Single,Female,10000,3,Partial High School,Manual,No,2,0-1 Miles,Europe,41,No,No,0.0009489557123743,24074,47.43362,134.64309,Amlwch,S87 6OE,United Kingdom
13193,Married,Male,110000,4,Bachelors,Management,Yes,2,5-10 Miles,North America,63,No,No,0.000444213772425428,13193,,,"","",""
21164,Married,Male,70000,4,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,48,No,No,0.000284241832559928,21164,,,"","",""
24322,Married,Female,60000,4,Bachelors,Skilled Manual,Yes,2,0-1 Miles,North America,42,No,No,0.000469350692583248,24322,,,"","",""
25062,Single,Female,50000,0,High School,Professional,Yes,2,5-10 Miles,North America,31,No,No,0.00112323672510684,25062,,,"","",""
27223,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No,No,0.000221022084588185,27223,,,"","",""
12651,Single,Male,90000,1,High School,Management,Yes,3,10+ Miles,Europe,56,No,No,0.00291893631219864,12651,-67.5446,-167.17584,Heilbronn,28896,Germany
16625,Married,Male,100000,5,High School,Management,No,2,10+ Miles,Pacific,34,No,No,0.00123106734827161,16625,,,"","",""
13266,Married,Male,70000,0,Partial College,Professional,No,2,0-1 Miles,North America,50,No,No,0.00112529180478305,13266,,,"","",""
15132,Married,Female,100000,5,High School,Management,Yes,2,10+ Miles,Pacific,33,No,No,0.370024353265762,15132,,,"","",""
15285,Single,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,No,No,0.0168902240693569,15285,,,"","",""
14693,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,No,No,0.000642757164314389,14693,26.23912,99.26111,Besan�on,64667,France
21466,Married,Male,70000,0,Bachelors,Management,No,3,2-5 Miles,North America,60,Yes,No,0.00766418920829892,21466,,,"","",""
27466,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No,No,0.000369741901522502,27466,,,"","",""
14725,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,39,No,No,0.0023698266595602,14725,,,"","",""
28546,Married,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No,No,5.3421641496243E-05,28546,-87.043,-15.03934,Stourbridge,YG6X 9HN,United Kingdom
13598,Married,Male,120000,5,Partial College,Professional,Yes,3,10+ Miles,Europe,55,No,No,0.000851544144097716,13598,62.85792,18.11939,Draguignan,70027,France
20733,Single,Female,40000,3,Partial College,Clerical,Yes,2,0-1 Miles,North America,31,No,No,0.00337277189828455,20733,,,"","",""
21938,Married,Female,60000,3,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,No,No,0.00175207818392664,21938,,,"","",""
23591,Married,Male,80000,3,Bachelors,Management,Yes,0,0-1 Miles,North America,43,No,No,0.000760668946895748,23591,,,"","",""
29036,Married,Female,60000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,53,No,No,0.000107112478872295,29036,,,"","",""
17939,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,47,No,No,0.00285387667827308,17939,-51.84423,-42.2797,Saint-Malo,2155,France
12543,Married,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,No,No,0.00065784971229732,12543,81.60312,33.89872,Holyhead,ZR67 8YO,United Kingdom
17158,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,56,No,No,0.00326229142956436,17158,,,"","",""
24078,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,41,No,No,0.00390989938750863,24078,-83.88857,-124.89173,Strasbourg,66973,France
17697,Single,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No,No,0.0889806747436523,17697,,,"","",""
25842,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,No,No,1.67023190442706E-05,25842,,,"","",""
26849,Married,Male,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,No,No,6.74676775815897E-05,26849,62.54546,65.5296,Bergisch Gladbach,58616,Germany
14246,Single,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,No,0.000215670137549751,14246,,,"","",""
28473,Single,Male,20000,0,Bachelors,Clerical,No,0,0-1 Miles,Europe,67,No,No,1.24745129141957E-05,28473,21.09978,-22.72281,Paderborn,76594,Germany
19665,Married,Male,110000,1,Graduate Degree,Management,Yes,3,1-2 Miles,North America,38,No,No,0.00087878986960277,19665,,,"","",""
13239,Married,Male,40000,1,Partial High School,Skilled Manual,Yes,2,2-5 Miles,North America,57,No,No,0.00448234751820564,13239,,,"","",""
24567,Married,Female,80000,1,High School,Professional,Yes,3,10+ Miles,Europe,55,No,No,0.000174704051460139,24567,-45.27887,135.86186,Sotteville-l�s-Rouen,68529,France
27109,Married,Female,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,No,No,0.000126796148833819,27109,,,"","",""
14694,Single,Female,30000,0,High School,Manual,Yes,1,2-5 Miles,Europe,33,No,No,0.00717449095100164,14694,-17.9959,87.14787,Itzehoe,88207,Germany
24126,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,No,No,9.61977639235556E-05,24126,-69.80529,-115.14561,Roubaix,47988,France
13374,Married,Male,60000,1,Partial College,Professional,No,2,2-5 Miles,North America,58,No,No,0.00445985421538353,13374,,,"","",""
12900,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,No,No,0.00148168404120952,12900,,,"","",""
18408,Single,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,50,No,No,0.010120065882802,18408,,,"","",""
18717,Married,Female,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,41,No,No,0.00367509596981108,18717,,,"","",""
27066,Single,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,No,No,0.0859847962856293,27066,,,"","",""
14695,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,No,No,0.0012448001652956,14695,5.63009,-44.80739,Newbury,DV8F 8WX,United Kingdom
24679,Married,Male,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,No,No,0.000802474329248071,24679,,,"","",""
24146,Single,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,45,No,No,0.00279454328119755,24146,58.2294,6.65742,Coupar Angus,DQ5T 5OJ,United Kingdom
14600,Married,Female,70000,5,Graduate Degree,Professional,Yes,2,2-5 Miles,North America,37,No,No,0.000769657432101667,14600,,,"","",""
16450,Single,Female,30000,5,Partial College,Clerical,Yes,2,0-1 Miles,Europe,29,No,No,0.00047184995491989,16450,-74.77245,-169.37204,Bergisch Gladbach,35632,Germany
18425,Married,Male,60000,0,High School,Professional,No,2,5-10 Miles,North America,52,No,No,0.000286333786789328,18425,,,"","",""
12582,Single,Female,10000,0,High School,Manual,No,2,0-1 Miles,Pacific,29,No,Yes,0.991600334644318,12582,,,"","",""
19608,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No,No,0.000279355386737734,19608,,,"","",""
14084,Single,Male,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,No,No,0.00233723083510995,14084,,,"","",""
16911,Married,Male,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,66,No,No,0.144414588809013,16911,,,"","",""
15370,Married,Female,70000,3,Partial College,Professional,No,0,0-1 Miles,North America,50,No,No,6.31165967206471E-05,15370,,,"","",""
16941,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,50,No,No,0.00180504191666842,16941,-77.80563,78.8163,Montb�liard,61832,France
22454,Married,Female,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,No,No,0.00186474295333028,22454,52.63686,165.35699,St. Clears,AO1 6WL,United Kingdom
16006,Married,Female,110000,4,Graduate Degree,Management,Yes,0,5-10 Miles,North America,68,No,No,0.000502895680256188,16006,,,"","",""
15742,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,64,No,No,0.000938135664910078,15742,,,"","",""
11820,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,40,No,No,0.00198781210929155,11820,,,"","",""
27065,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No,No,0.00554241519421339,27065,,,"","",""
25142,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,32,No,No,0.00428718887269497,25142,-57.11633,134.98861,Hof,37737,Germany
25073,Married,Female,60000,2,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,42,Yes,No,0.07476706802845,25073,,,"","",""
15359,Married,Male,70000,0,Graduate Degree,Management,Yes,2,0-1 Miles,North America,73,No,No,0.0718536004424095,15359,,,"","",""
26844,Single,Female,20000,0,Partial College,Manual,No,1,1-2 Miles,Europe,76,No,No,1.95105276361573E-05,26844,4.18998,125.36887,V?lklingen,76350,Germany
12068,Single,Female,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,No,No,0.000152612468809821,12068,,,"","",""
16300,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No,No,0.000797249609604478,16300,-36.77938,-131.03861,Tarbes,88427,France
21457,Married,Male,40000,0,High School,Professional,No,2,2-5 Miles,North America,61,No,No,0.000234661769354716,21457,,,"","",""
18695,Married,Male,90000,0,Bachelors,Professional,Yes,0,1-2 Miles,Pacific,37,Yes,Yes,0.999440848827362,18695,,,"","",""
28274,Single,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,51,No,No,0.00175921688787639,28274,,,"","",""
12729,Single,Male,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,27,No,No,0.000344646803569049,12729,65.63949,-112.60881,Bremerhaven,98514,Germany
18173,Single,Male,130000,5,High School,Professional,No,3,0-1 Miles,Europe,55,Yes,No,0.0326838530600071,18173,3.27199,-101.07109,Ludwigshafen,2247,Germany
15955,Married,Male,110000,2,Bachelors,Management,Yes,4,5-10 Miles,North America,42,No,No,0.00415208097547293,15955,,,"","",""
24256,Single,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,29,No,No,0.00207874132320285,24256,,,"","",""
13109,Married,Female,60000,0,Bachelors,Professional,Yes,1,0-1 Miles,Pacific,44,Yes,No,0.39230614900589,13109,,,"","",""
13876,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,37,No,No,0.00787122827023268,13876,,,"","",""
20747,Married,Female,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,51,No,No,0.000196439970750362,20747,,,"","",""
29370,Single,Male,30000,0,Bachelors,Clerical,No,1,2-5 Miles,Europe,79,No,No,2.21210325435095E-06,29370,-45.41168,179.01999,Blairgowrie,FV5N 1WO,United Kingdom
17223,Married,Male,80000,1,High School,Management,Yes,4,10+ Miles,Europe,58,No,No,0.000189403188414872,17223,75.07442,-80.02566,Haguenau,19743,France
19712,Married,Male,100000,3,Partial College,Professional,Yes,0,5-10 Miles,North America,45,No,No,0.00379260187037289,19712,,,"","",""
28090,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,No,No,0.000161018004291691,28090,,,"","",""
12944,Married,Male,80000,4,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,41,No,No,0.00266936048865318,12944,,,"","",""
28550,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No,No,8.18946573417634E-05,28550,-89.26133,154.52271,Berlin,30521,Germany
23051,Married,Male,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,No,No,0.000198685200302862,23051,,,"","",""
19066,Married,Male,130000,5,Partial College,Professional,No,3,10+ Miles,Europe,54,No,No,2.03955532924738E-05,19066,44.9753,3.53515,Saarlouis,48759,Germany
27627,Single,Male,130000,2,Graduate Degree,Management,No,3,1-2 Miles,North America,72,No,No,0.00929027423262596,27627,,,"","",""
11178,Married,Male,100000,3,Graduate Degree,Management,Yes,3,1-2 Miles,North America,63,No,No,3.29142858390696E-06,11178,,,"","",""
18364,Married,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No,No,0.000183286800165661,18364,,,"","",""
14543,Married,Female,10000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,49,No,No,0.000665267114527524,14543,-66.03997,-155.20967,Le Puy-en-Velay,25505,France
22102,Married,Male,100000,3,Partial College,Professional,Yes,1,1-2 Miles,North America,46,No,No,0.000372121983673424,22102,,,"","",""
25099,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,0-1 Miles,North America,46,Yes,Yes,0.988181173801422,25099,,,"","",""
24130,Married,Female,10000,0,Partial High School,Manual,Yes,2,0-1 Miles,Europe,32,No,No,6.26023393124342E-05,24130,-75.21536,68.54756,Liverpool,FC8Q 3CY,United Kingdom
19100,Married,Male,100000,5,High School,Management,Yes,3,10+ Miles,Pacific,35,No,No,0.0300929136574268,19100,,,"","",""
16958,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,35,No,No,0.0546373762190342,16958,,,"","",""
19886,Married,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,55,No,No,0.000410562322940677,19886,,,"","",""
25858,Single,Female,20000,0,Partial High School,Clerical,Yes,3,10+ Miles,North America,61,No,No,0.389950633049011,25858,,,"","",""
